Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
ORD011973,2023-01-01,CUST0293,Vidhi Khatri,East,Clothing,Sports T-Shirt,3.0,3289.36,0.0,9868.08,2194.63
ORD010519,2023-01-30,CUST0014,Dipta Wable,South,Toys,Building Blocks,3.0,1067.76,0.1,2882.95,1020.83
ORD004903,2023-01-23,CUST0162,Yamini Wadhwa,North,Groceries,Basmati Rice 5kg,8.0,216.95,0.0,1735.6,107.27
ORD011705,2023-09-02,CUST0147,Ekiya Bora,West,Toys,Science Kit,5.0,3899.28,0.0,19496.4,4384.48
ORD001717,2023-06-18,CUST0139,Bina Chacko,South,Books,SQL Mastery,2.0,288.51,0.2,461.62,199.64
ORD008268,2023-10-30,CUST0468,Mason Bahl,North,Electronics,DSLR Camera,5.0,20563.67,0.0,102818.35,12509.89
ORD003775,2023-09-15,CUST0437,Aditya Borah,West,Electronics,DSLR Camera,1.0,40388.99,0.2,32311.19,4553.64
ORD008355,2023-11-26,CUST0293,Vidhi Khatri,East,Electronics,"Laptop 15""",1.0,75201.61,0.05,71441.53,7105.26
ORD004271,2023-09-20,CUST0500,Pooja Mand,South,Sports,Jump Rope,5.0,3501.79,0.0,17508.95,3915.07
ORD011079,2023-11-24,CUST0088,Ekavir Som,West,Groceries,Instant Coffee 200g,8.0,334.07,0.3,1870.79,105.03
ORD005645,2023-09-17,CUST0218,Chandresh Sibal,East,Sports,Resistance Bands,3.0,7883.74,0.05,22468.66,5781.16
ORD006357,2023-07-01,CUST0203,,North,Clothing,Men Formal Shirt,2.0,357.27,0.1,643.09,211.64
ORD009696,2023-11-17,CUST0161,Jalsa Narang,North,Groceries,Mixed Nuts 500g,6.0,545.81,0.0,3274.86,259.86
ORD008293,2023-05-31,CUST0223,Aarini Dugar,East,Electronics,Tablet Pro,,40088.0,0.15,34074.8,-854.99
ORD007075,2023-05-23,CUST0317,Balendra Soman,West,Clothing,Men Formal Shirt,1.0,1055.81,0.25,791.86,177.36
ORD002009,2023-11-21,CUST0300,Maanav Kashyap,North,Sports,Cycling Helmet,4.0,5959.73,0.2,19071.14,4403.71
ORD006553,2023-08-27,CUST0095,Pahal Goyal,North,Sports,Cricket Bat,4.0,2576.2,0.1,9274.32,2328.5
ORD010185,2023-03-16,CUST0454,Avi Kar,East,Groceries,Organic Honey 500g,1.0,733.4,0.2,586.72,45.87
ORD002645,2023-07-08,CUST0495,Chanchal Golla,North,Sports,Running Shoes,5.0,3306.85,0.0,16534.25,4455.44
ORD007274,2023-09-12,CUST0019,Saksham Pillay,West,Furniture,Shoe Rack,3.0,19095.49,0.1,51557.82,13308.76
ORD004885,2023-01-05,CUST0287,Harish Sahota,North,Toys,Barbie Doll Set,4.0,2382.14,0.15,8099.28,2620.28
ORD011157,2023-07-03,CUST0433,Oliver Ram,South,Groceries,Sunflower Oil 1L,3.0,456.13,0.1,1231.55,73.52
ORD008010,2023-05-17,CUST0269,Fiyaz Verma,West,Groceries,Instant Coffee 200g,2.0,112.94,0.05,214.59,19.02
ORD010975,2023-07-08,CUST0250,Vanya Subramaniam,West,Furniture,3-Seater Sofa,1.0,2843.84,0.15,2417.26,689.21
ORD002138,2023-11-21,CUST0242,Vanya Bhat,North,Groceries,Organic Honey 500g,9.0,344.46,0.25,2325.11,161.86
ORD001127,2023-06-13,CUST0251,Faris Thakkar,South,Clothing,Women Kurti,1.0,4591.78,0.15,3903.01,1448.98
ORD001933,2023-01-26,CUST0287,Harish Sahota,North,Furniture,Coffee Table,3.0,43035.78,0.1,116196.61,37250.93
ORD003081,2023-05-13,CUST0032,Bimala Kumer,North,Groceries,Basmati Rice 5kg,6.0,391.05,0.0,2346.3,149.84
ORD011628,2023-11-20,CUST0171,Isha Kari,South,Furniture,Bookshelf 5-Tier,3.0,37295.99,0.1,100699.17,21765.2
ORD001039,2023-08-03,CUST0411,Agastya Goyal,North,Clothing,Sports T-Shirt,4.0,2046.01,0.2,6547.23,2478.34
ORD009984,2023-03-07,CUST0190,Chaman Chaudhry,South,Electronics,Wireless Headphones,1.0,20117.48,0.15,17099.86,-355.76
ORD002127,2023-03-06,CUST0098,Divya Bhardwaj,West,Toys,LEGO City Set,5.0,2232.65,0.25,8372.44,2825.85
ORD008443,2023-05-12,CUST0030,Kashvi Sahota,North,Clothing,Ethnic Saree,4.0,1718.07,0.0,6872.28,2637.09
ORD004789,2023-10-25,CUST0207,Dipta Palla,West,Groceries,Whole Wheat Flour 5kg,10.0,68.49,0.1,616.41,57.43
ORD005842,2023-06-24,CUST0066,Ekaja Khalsa,East,Furniture,Shoe Rack,2.0,34742.66,0.15,59062.52,10820.96
ORD000366,2023-04-30,CUST0031,Unni Gupta,West,Clothing,Denim Jeans,1.0,3595.24,0.0,3595.24,1116.33
ORD008723,2023-06-15,CUST0385,Kamya Sagar,West,Groceries,Instant Coffee 200g,1.0,65.33,0.0,65.33,5.3
ORD003469,2023-05-14,CUST0055,Abha Pau,South,Electronics,Bluetooth Speaker,1.0,17581.08,0.0,17581.08,2206.91
ORD010172,2023-09-15,CUST0199,Ikshita Wable,West,Groceries,Mixed Nuts 500g,5.0,615.84,0.0,3079.2,232.47
ORD004943,2023-06-23,CUST0417,Radha Mander,South,Clothing,Casual Shorts,5.0,4108.17,0.0,20540.85,4729.19
ORD008366,2023-04-08,CUST0465,Xalak Kari,East ,Toys,Science Kit,4.0,2413.75,0.15,8206.75,2153.9
ORD003853,2023-10-19,CUST0096,Vaishnavi Gandhi,South,Clothing,Salwar Kameez,4.0,2458.02,0.05,9340.48,2787.54
ORD001752,2023-05-20,CUST0484,Yug Srivastava,West,Groceries,Turmeric Powder 200g,10.0,245.28,0.2,1962.24,150.57
ORD008193,2023-08-04,CUST0479,,West,Groceries,Basmati Rice 5kg,1.0,533.48,0.15,453.46,33.88
ORD003102,2023-02-11,CUST0136,Arin Narula,South,Clothing,Rain Coat,3.0,1861.51,0.0,5584.53,1707.0
ORD006969,2023-03-01,CUST0067,Neha Chadha,South,Electronics,Gaming Mouse,4.0,3051.22,0.25,9153.66,1150.0
ORD007962,2023-01-27,CUST0223,Aarini Dugar,East,Sports,Table Tennis Set,5.0,3805.37,0.2,15221.48,4275.52
ORD009236,2023-01-06,CUST0440,Zansi Saxena,West,Groceries,Mixed Nuts 500g,2.0,663.88,0.2,1062.21,110.09
ORD008894,2023-01-18,CUST0489,Xavier Bawa,West,Sports,Yoga Mat,2.0,4077.35,0.0,8154.7,1916.33
ORD010912,2023-05-19,CUST0374,Theodore Chaudry,East,Groceries,Mixed Nuts 500g,3.0,165.26,0.05,470.99,45.4
ORD005781,2023-10-19,CUST0153,Bakhshi Sathe,East,Electronics,Smartphone X12,5.0,57840.2,0.0,289201.0,26823.9
ORD002363,2023-03-14,CUST0013,Charan Aggarwal,South,Groceries,Oats 1kg,5.0,397.07,0.05,1886.08,189.64
ORD000195,2023-11-04,CUST0494,Turvi Bahl,West,Furniture,3-Seater Sofa,1.0,12278.71,0.0,12278.71,3267.84
ORD008845,2023-08-06,CUST0003,Avi Johal,East,Toys,Remote Control Car,4.0,787.82,0.0,3151.28,726.12
ORD007108,2023-06-07,CUST0488,Lucky Butala,East,Furniture,Wooden Study Table,2.0,36716.88,0.15,62418.7,12817.69
ORD005508,2023-09-10,CUST0056,Siddharth Seth,East,Groceries,Organic Honey 500g,9.0,342.74,0.15,2621.96,268.35
ORD010176,2023-11-25,CUST0160,Warhi Radhakrishnan,South,Groceries,Sunflower Oil 1L,7.0,544.43,0.0,3811.01,254.93
ORD005486,2023-08-25,CUST0145,Kavya Sheth,West,Toys,LEGO City Set,4.0,1496.71,0.0,5986.84,2021.72
ORD000433,2023-03-29,CUST0233,Yahvi Dhar,North,Groceries,Toor Dal 1kg,6.0,411.75,0.05,2346.97,170.7
ORD009475,2023-12-03,CUST0328,Simon Vohra,East,Clothing,Winter Jacket,4.0,3327.98,0.3,9318.34,2184.52
ORD009621,2023-12-25,CUST0466,Inaya Cherian,West,Clothing,Women Kurti,5.0,729.08,0.1,3280.86,713.41
ORD002536,2023-09-04,CUST0135,Nandini Sarin,North,Groceries,Basmati Rice 5kg,3.0,199.4,0.0,598.2,41.88
ORD007672,2023-05-19,CUST0274,Radhika Choudhury,South,Groceries,Whole Wheat Flour 5kg,8.0,782.61,0.05,5947.84,580.95
ORD003226,2023-03-10,CUST0425,Devika Issac,West,Groceries,Toor Dal 1kg,7.0,732.67,0.2,4102.95,284.41
ORD001381,2023-02-27,CUST0062,Veer Tandon,South,Books,Finance Basics,1.0,858.46,0.25,643.85,238.73
ORD001251,2023-09-14,CUST0365,Damini Batra,East,Clothing,Rain Coat,1.0,2052.21,0.0,2052.21,485.56
ORD001217,2023-12-02,CUST0086,Sara Chandran,East,Groceries,Whole Wheat Flour 5kg,10.0,705.14,0.0,7051.4,689.96
ORD001230,2023-03-20,CUST0391,Geetika Ghosh,East,Groceries,Oats 1kg,10.0,599.21,0.05,5692.49,422.04
ORD005468,2023-09-06,CUST0021,Aarush Sodhi,North,Groceries,Toor Dal 1kg,6.0,60.11,0.0,360.66,22.3
ORD000438,2023-07-19,CUST0326,Ekantika Bhatnagar,West,Sports,Yoga Mat,4.0,5388.45,0.05,20476.11,4361.93
ORD006174,2023-05-24,CUST0188,Anusha Pathak,South,Sports,Jump Rope,,6318.52,0.05,30012.97,5540.04
ORD008239,2023-06-08,CUST0248,Noah Varkey,South,Electronics,4K Smart TV,5.0,14581.09,0.0,72905.45,8145.79
ORD004007,2023-01-12,CUST0022,Jagdish Wali,South,Sports,Jump Rope,5.0,5659.07,0.05,26880.58,4360.01
ORD004240,2023-10-13,CUST0313,Nikita Kala,South,Clothing,Men Formal Shirt,1.0,1474.01,0.05,1400.31,313.33
ORD006868,2023-06-20,CUST0410,Matthew Sule,North,Groceries,Whole Wheat Flour 5kg,1.0,176.36,0.25,132.27,7.46
ORD004969,2023-02-08,CUST0173,Wahab Kothari,West,Sports,Table Tennis Set,2.0,1910.16,0.1,3438.29,788.49
ORD000963,2023-07-03,CUST0005,Mason Dutt,South,Electronics,USB-C Hub,1.0,29781.14,0.0,29781.14,3502.64
ORD001836,2023-10-29,CUST0326,Ekantika Bhatnagar,West,Furniture,Bookshelf 5-Tier,5.0,20954.16,0.05,99532.26,30568.53
ORD007368,2023-07-12,CUST0388,Ekavir Chawla,West,Sports,Running Shoes,2.0,4198.86,0.1,7557.95,2059.61
ORD006845,2023-05-02,CUST0083,Tanmayi Pant,East,Clothing,Men Formal Shirt,5.0,3746.4,0.15,15922.2,5571.7
ORD009654,2023-06-06,CUST0373,Ikbal Randhawa,East,Electronics,Tablet Pro,5.0,39346.32,0.0,196731.6,30429.46
ORD004127,2023-12-04,CUST0416,Hitesh Soman,West,Electronics,Bluetooth Speaker,2.0,3122.2,0.1,5619.96,585.74
ORD004911,2023-04-22,CUST0240,Suhani Shanker,South,Clothing,Sports T-Shirt,4.0,4589.53,0.1,16522.31,5771.53
ORD009437,2023-01-25,CUST0179,Yoshita Singhal,West,Clothing,Ethnic Saree,1.0,1590.81,0.15,1352.19,449.61
ORD002183,2023-12-13,CUST0303,Tarak Talwar,North,Groceries,Sunflower Oil 1L,7.0,736.64,0.05,4898.66,497.15
ORD003891,2023-01-12,CUST0095,Pahal Goyal,North,Groceries,Oats 1kg,6.0,777.92,0.15,3967.39,316.11
ORD009260,2023-07-27,CUST0320,Tanish Dhar,South,Electronics,DSLR Camera,5.0,8447.28,0.0,42236.4,5491.13
ORD003368,2023-11-10,CUST0081,Warhi Bahri,West,Toys,LEGO City Set,1.0,2806.82,0.25,2105.12,476.96
ORD007152,2023-09-11,CUST0222,Umang Sama,South,Groceries,Oats 1kg,8.0,438.64,0.0,3509.12,278.72
ORD005726,2023-03-09,CUST0017,Aashi Chadha,West,Groceries,Instant Coffee 200g,7.0,298.71,0.0,2090.97,149.13
ORD011485,2023-06-04,CUST0123,Shivani Maharaj,East,Groceries,Turmeric Powder 200g,2.0,401.79,0.0,803.58,79.09
ORD002997,2023-08-10,CUST0035,Sathvik Joshi,East,Sports,Resistance Bands,5.0,3173.55,0.0,15867.75,4334.52
ORD000183,2023-03-26,CUST0108,Yadavi Golla,North,Sports,Table Tennis Set,5.0,5606.02,0.1,25227.09,6498.5
ORD010880,2023-01-09,CUST0470,Kabir Tripathi,West,Electronics,DSLR Camera,3.0,75413.83,0.0,226241.49,26744.63
ORD007358,2023-02-05,CUST0377,Lucky Dutta,East,Furniture,TV Stand,5.0,5309.62,0.0,26548.1,6747.6
ORD005933,2023-01-02,CUST0334,Harini Kannan,South,Toys,Remote Control Car,3.0,3586.5,0.0,10759.5,2303.52
ORD009277,2023-05-28,CUST0172,Sanya Saha,West,Clothing,Ethnic Saree,3.0,1152.32,0.05,3284.11,807.8
ORD000228,2023-10-17,CUST0017,Aashi Chadha,West,Electronics,Bluetooth Speaker,5.0,78446.17,0.0,392230.85,46959.97
ORD002396,2023-05-02,CUST0104,Saksham Gola,North,Electronics,Bluetooth Speaker,4.0,44138.15,0.0,176552.6,17578.29
ORD001795,2023-09-29,CUST0371,Unni Hora,West,Electronics,Wireless Headphones,3.0,42394.11,0.3,89027.63,-3204.97
ORD002863,2023-05-12,CUST0193,Aashi Virk,West,Clothing,Ethnic Saree,5.0,430.27,0.15,1828.65,398.22
ORD002644,2023-10-28,CUST0071,Brijesh Samra,North,Electronics,Smartphone X12,5.0,81386.28,0.05,386584.83,39906.38
ORD001505,2023-06-27,CUST0370,Ishaan Edwin,East,Sports,Gym Gloves,1.0,7355.02,0.2,5884.02,1195.73
ORD011526,2023-09-13,CUST0048,Anika Chauhan,North,Furniture,Coffee Table,2.0,27848.81,0.25,41773.22,8246.71
ORD006233,2023-04-18,CUST0438,Baljiwan Srinivasan,West,Electronics,Tablet Pro,2.0,44310.17,0.0,88620.34,7560.89
ORD003540,2023-03-23,CUST0424,Adya Sidhu,North,Sports,Jump Rope,2.0,5047.29,0.25,7570.93,1842.76
ORD001103,2023-06-12,CUST0306,Aahana Agarwal,West,Sports,Jump Rope,2.0,6204.05,0.15,10546.89,-126.45
ORD005326,2023-10-11,CUST0485,Om Seth,West,Clothing,Women Kurti,1.0,3568.09,0.0,3568.09,1107.61
ORD006194,2023-11-14,CUST0129,Bimala Basak,South,Groceries,Toor Dal 1kg,5.0,326.27,0.15,1386.65,121.42
ORD011013,2023-03-27,CUST0129,Bimala Basak,South,Electronics,4K Smart TV,3.0,50144.8,0.0,150434.4,13023.67
ORD001536,2023-02-18,CUST0360,Harshil Kadakia,East,Sports,Running Shoes,3.0,6377.22,0.0,19131.66,4808.06
ORD004542,2023-09-27,CUST0385,Kamya Sagar,West,Electronics,"Laptop 15""",5.0,79172.37,0.05,376068.76,48081.33
ORD010546,2023-09-06,CUST0107,Finn Hayre,East,Sports,Badminton Racket,5.0,5446.13,0.25,20422.99,3735.94
ORD007638,2023-01-28,CUST0406,Janani Sen,East,Toys,LEGO City Set,5.0,2456.61,0.05,11668.9,2926.6
ORD007957,2023-04-17,CUST0279,Zaitra Biswas,East,Clothing,Casual Shorts,4.0,4509.86,0.1,16235.5,3619.5
ORD007147,2023-11-07,CUST0038,Netra Narasimhan,North,Sports,Table Tennis Set,2.0,3878.91,0.15,6594.15,1450.92
ORD008317,2023-03-22,CUST0016,Hema Raja,South,Electronics,Tablet Pro,4.0,55360.62,0.05,210370.36,29381.21
ORD000409,2023-06-08,CUST0084,Atharv Sarma,South,Books,Business Analytics,1.0,814.33,0.05,773.61,345.65
ORD005510,2023-04-25,CUST0074,Maanas Sandhu,East,Groceries,Turmeric Powder 200g,3.0,776.29,0.0,2328.87,214.01
ORD005714,2023-10-18,CUST0316,Vinaya Varughese,East,Groceries,Oats 1kg,4.0,749.63,0.1,2698.67,-293.36
ORD005766,2023-04-28,CUST0170,Yash Kibe,West,Groceries,Turmeric Powder 200g,5.0,91.69,0.0,458.45,43.54
ORD009213,2023-12-07,CUST0383,Ishani Chawla,South,Electronics,"Laptop 15""",4.0,51196.57,0.0,204786.28,30588.75
ORD000993,2023-07-29,CUST0317,Balendra Soman,West,Clothing,Rain Coat,1.0,3212.63,0.1,2891.37,776.34
ORD005696,2023-03-17,CUST0384,Darika Sani,West,Furniture,Bookshelf 5-Tier,3.0,41710.15,0.1,112617.41,26724.44
ORD000671,2023-02-25,CUST0409,Kritika Uppal,South,Books,Business Analytics,1.0,778.21,0.05,739.3,231.23
ORD006454,2023-05-10,CUST0432,Meera Krishnan,West,Sports,Jump Rope,1.0,5979.5,0.0,5979.5,1449.83
ORD006590,2023-12-31,CUST0293,Vidhi Khatri,East,Groceries,Oats 1kg,8.0,619.1,0.1,4457.52,442.14
ORD001625,2023-02-04,CUST0367,Sarthak Kari,West,Toys,Board Game Monopoly,5.0,376.33,0.0,1881.65,621.56
ORD011732,2023-08-06,CUST0196,Udyati Rajagopal,West,Clothing,Salwar Kameez,4.0,824.74,0.05,3134.01,873.95
ORD008562,2023-11-13,CUST0339,Gayathri Kuruvilla,South,Groceries,Instant Coffee 200g,6.0,433.16,0.0,2598.96,170.89
ORD009661,2023-06-13,CUST0200,Bishakha Walla,North,Sports,Cricket Bat,1.0,639.14,0.0,639.14,168.71
ORD011676,2023-07-26,CUST0488,Lucky Butala,East,Toys,Soft Stuffed Bear,2.0,1149.39,0.25,1724.09,-209.82
ORD001079,2023-03-10,CUST0292,Hardik Mukherjee,North,Clothing,Men Formal Shirt,4.0,3652.98,0.05,13881.32,3452.79
ORD003482,2023-11-20,CUST0253,Mohammed Dhar,West,Groceries,Mixed Nuts 500g,4.0,66.23,0.05,251.67,14.43
ORD005064,2023-07-25,CUST0309,Hamsini Toor,East,Clothing,Denim Jeans,3.0,4962.97,0.1,13400.02,4323.22
ORD010089,2023-03-11,CUST0128,Anjali Mall,East,Groceries,Green Tea Box,2.0,706.93,0.1,1272.47,113.12
ORD001050,2023-08-23,CUST0188,Anusha Pathak,South,Furniture,Office Chair,2.0,43466.78,0.0,86933.56,16781.8
ORD005542,2023-11-21,CUST0388,Ekavir Chawla,West,Clothing,Salwar Kameez,5.0,1491.48,0.0,7457.4,2841.61
ORD002268,2023-10-20,CUST0344,Leela Rajagopalan,East,Sports,Badminton Racket,1.0,2303.02,0.2,1842.42,300.79
ORD005026,2023-03-13,CUST0065,Bhavya Kapadia,West,Groceries,Organic Honey 500g,4.0,511.1,0.2,1635.52,146.1
ORD008062,2023-03-11,CUST0346,Isha Kibe,North,Toys,Board Game Monopoly,2.0,3248.63,0.0,6497.26,2236.25
ORD009555,2023-11-01,CUST0346,Isha Kibe,North,Toys,LEGO City Set,2.0,3473.47,0.0,6946.94,2084.72
ORD005260,2023-07-16,CUST0037,Janani Sawhney,West,Electronics,Gaming Mouse,5.0,68219.94,0.05,324044.71,-33054.02
ORD009924,2023-03-14,CUST0015,Akshay Choudhary,North,Sports,Gym Gloves,4.0,4572.75,0.0,18291.0,5141.56
ORD002785,2023-09-23,CUST0412,Qadim Mammen,South,Groceries,Turmeric Powder 200g,7.0,302.64,0.0,2118.48,208.24
ORD006691,2023-09-30,CUST0306,Aahana Agarwal,West,Furniture,3-Seater Sofa,2.0,40321.44,0.1,72578.59,16701.69
ORD004639,2023-01-12,CUST0161,Jalsa Narang,North,Groceries,Organic Honey 500g,9.0,222.34,0.15,1700.9,121.52
ORD004278,2023-02-07,CUST0319,Veer Sankaran,South,Toys,Action Figure Pack,4.0,3499.15,0.0,13996.6,4058.94
ORD006607,2023-08-04,CUST0437,Aditya Borah,West,Sports,Yoga Mat,4.0,5464.35,0.2,17485.92,2799.88
ORD011446,2023-08-11,CUST0311,Dhriti Rattan,North,Furniture,Wooden Study Table,4.0,24706.36,0.15,84001.62,17255.56
ORD002079,2023-06-17,CUST0369,Alka Pal,South,Clothing,Winter Jacket,4.0,4727.8,0.1,17020.08,4540.25
ORD003591,2023-09-16,CUST0199,Ikshita Wable,West,Electronics,Gaming Mouse,4.0,66327.85,0.2,212249.12,25830.24
ORD004358,2023-01-18,CUST0226,Ronith Jaggi,North,Books,Digital Marketing,3.0,562.32,0.2,1349.57,584.58
ORD010226,2023-09-08,CUST0184,Advay Patil,North,Furniture,Bookshelf 5-Tier,2.0,44529.65,0.15,75700.4,23203.15
ORD011208,2023-10-28,CUST0085,Anthony Sabharwal,South,Sports,Resistance Bands,4.0,4495.73,0.15,15285.48,3537.53
ORD003996,2023-07-25,CUST0073,Ethan Kamdar,West,Toys,Soft Stuffed Bear,4.0,2432.46,0.05,9243.35,3168.21
ORD008345,2023-02-24,CUST0172,Sanya Saha,West,Clothing,Casual Shorts,5.0,4448.9,0.1,20020.05,5278.59
ORD003476,2023-06-14,CUST0226,Ronith Jaggi,North,Books,Data Science Handbook,2.0,211.41,0.25,317.12,111.51
ORD000597,2023-06-05,CUST0082,Nilima Rattan,South,Electronics,Smartwatch,2.0,51177.8,0.2,81884.48,12697.07
ORD007484,2023-03-28,CUST0378,Bahadurjit Nath,West,Toys,Jigsaw Puzzle 1000,5.0,2152.63,0.0,10763.15,3079.45
ORD004483,2023-08-20,CUST0173,Wahab Kothari,West,Electronics,Bluetooth Speaker,4.0,45136.12,0.25,135408.36,13366.75
ORD004244,2023-09-02,CUST0228,Azad Nayak,North,Clothing,Women Kurti,3.0,3115.24,0.0,9345.72,-976.35
ORD003239,2023-08-27,CUST0172,Sanya Saha,West,Groceries,Green Tea Box,3.0,147.26,0.25,331.33,20.22
ORD011161,2023-01-03,CUST0147,Ekiya Bora,West,Furniture,Dining Set 6-Seater,2.0,24680.0,0.05,46892.0,-2986.84
ORD009525,2023-02-07,CUST0254,Pratyush Morar,East,Clothing,Denim Jeans,4.0,1060.53,0.15,3605.8,1076.0
ORD009233,2023-08-05,CUST0318,Ethan Manda,South,Electronics,Smartwatch,3.0,16141.38,0.2,38739.31,4189.03
ORD008161,2023-07-11,CUST0075,Odika Mani,North,Toys,Building Blocks,3.0,287.41,0.2,689.78,158.63
ORD006026,2023-10-01,CUST0104,Saksham Gola,North,Furniture,Dining Set 6-Seater,5.0,33185.09,0.05,157629.18,28355.59
ORD008965,2023-12-20,CUST0376,Owen Pandey,East,Electronics,Gaming Mouse,4.0,54666.75,0.1,196800.3,23722.51
ORD005934,2023-03-19,CUST0100,Faqid Zachariah,West,Books,Power BI Guide,4.0,341.9,0.1,1230.84,368.38
ORD007194,2023-03-14,CUST0138,Jagat Zacharia,West,Furniture,Wooden Study Table,3.0,40192.17,0.05,114547.68,35978.97
ORD007104,2023-12-22,CUST0337,Tarak Thaker,East,Electronics,DSLR Camera,5.0,57681.74,0.1,259567.83,24908.93
ORD010868,2023-04-04,CUST0098,Divya Bhardwaj,West,Books,Excel for Beginners,1.0,633.92,0.25,475.44,157.84
ORD006196,2023-11-26,CUST0246,Oliver Chander,South,Furniture,3-Seater Sofa,5.0,11577.85,0.0,57889.25,-6906.95
ORD000472,2023-12-28,CUST0009,Gayathri Sankar,West,Books,Python Programming,2.0,204.08,0.25,306.12,132.01
ORD007866,2023-07-17,CUST0348,Triya Rastogi,East,Groceries,Instant Coffee 200g,10.0,396.63,0.05,3767.99,-315.44
ORD001961,2023-09-20,CUST0055,Abha Pau,South,Electronics,Tablet Pro,3.0,73510.71,0.0,220532.13,26024.18
ORD005006,2023-06-02,CUST0457,Amruta Gour,South,Electronics,Smartwatch,2.0,3497.21,0.05,6644.7,1014.39
ORD001702,2023-10-21,CUST0296,Qarin Jha,South,Electronics,"Laptop 15""",5.0,63244.75,0.1,284601.38,27327.0
ORD011912,2023-10-09,CUST0252,Urmi Sehgal,East,Groceries,Oats 1kg,5.0,215.56,0.15,916.13,57.05
ORD000849,2023-11-16,CUST0475,Jhalak Kunda,North,Groceries,Mixed Nuts 500g,9.0,563.88,0.3,3552.44,226.66
ORD002336,2023-05-09,CUST0493,Lakshit Vaidya,North,Groceries,Mixed Nuts 500g,1.0,61.39,0.05,58.32,4.93
ORD003697,2023-01-14,CUST0236,Omisha Sachdeva,North,Electronics,DSLR Camera,2.0,63797.82,0.15,108456.29,16709.89
ORD005869,2023-06-23,CUST0118,Jagrati Grover,South,Groceries,Green Tea Box,6.0,721.04,0.05,4109.93,346.46
ORD008025,2023-09-16,CUST0130,Varsha Chana,North,Sports,Cricket Bat,4.0,557.95,0.3,1562.26,292.44
ORD010507,2023-02-07,CUST0453,Maanav D’Alia,East,Groceries,Sunflower Oil 1L,7.0,794.18,0.15,4725.37,447.18
ORD005762,2023-03-01,CUST0209,Charles Babu,South,Groceries,Toor Dal 1kg,3.0,713.96,0.1,1927.69,161.3
ORD002827,2023-09-04,CUST0359,Yutika Suri,East,Electronics,Tablet Pro,4.0,17466.88,0.05,66374.14,9054.16
ORD006417,2023-12-24,CUST0029,Odika Bala,North,Furniture,King Bed Frame,4.0,36265.09,0.0,145060.36,41202.27
ORD005299,2023-01-18,CUST0010,Jack Goyal,North,Electronics,Gaming Mouse,3.0,18178.27,0.0,54534.81,5094.47
ORD005399,2023-09-12,CUST0474,Tanay Basak,West,Electronics,Smartphone X12,5.0,62126.65,0.0,310633.25,45780.0
ORD007945,2023-07-29,CUST0345,Jacob Prabhu,East,Furniture,3-Seater Sofa,5.0,10915.14,0.1,49118.13,15592.27
ORD000053,2023-11-02,CUST0065,Bhavya Kapadia,West,Clothing,Rain Coat,3.0,2876.28,0.05,8197.4,2390.93
ORD000856,2023-10-17,CUST0403,Bimala Rattan,East,Clothing,Casual Shorts,5.0,2052.62,0.05,9749.94,2141.44
ORD009340,2023-12-23,CUST0324,Arjun Varughese,South,Electronics,Bluetooth Speaker,2.0,18269.47,0.15,31058.1,4257.4
ORD004888,2023-04-09,CUST0287,Harish Sahota,North,Electronics,4K Smart TV,4.0,52591.95,0.1,189331.02,17684.99
ORD000927,2023-06-19,CUST0430,Ayush Dar,NORTH,Groceries,Whole Wheat Flour 5kg,3.0,274.74,0.25,618.16,51.02
ORD007557,2023-10-01,CUST0264,Rudra Konda,North,Electronics,Smartwatch,5.0,25216.56,0.05,119778.66,15714.22
ORD005569,2023-08-10,CUST0475,Jhalak Kunda,North,Clothing,Sports T-Shirt,2.0,3643.17,0.1,6557.71,1575.1
ORD008934,2023-05-21,CUST0281,Chaman Khalsa,South,Groceries,Sunflower Oil 1L,10.0,544.69,0.05,5174.56,430.18
ORD008989,2023-09-15,CUST0469,Brinda Doshi,South,Electronics,Gaming Mouse,1.0,66287.85,0.1,59659.07,8739.9
ORD003641,2023-04-27,CUST0029,Odika Bala,North,Sports,Cycling Helmet,2.0,1227.93,0.25,1841.89,442.13
ORD009768,2023-04-04,CUST0052,Vivaan Parmer,East,Clothing,Rain Coat,2.0,2730.8,0.0,5461.6,1901.61
ORD011558,2023-10-03,CUST0307,Ekani Tak,South,Groceries,Whole Wheat Flour 5kg,4.0,198.76,0.05,755.29,54.14
ORD008946,2023-11-04,CUST0144,Abdul Rajagopalan,East,Sports,Jump Rope,2.0,299.91,0.0,599.82,165.58
ORD003376,2023-05-14,CUST0425,Devika Issac,West,Toys,Action Figure Pack,1.0,2215.64,0.05,2104.86,590.02
ORD005230,2023-05-03,CUST0460,Zaitra Basak,South,Sports,Yoga Mat,5.0,7761.16,0.05,36865.51,9795.71
ORD008684,2023-02-18,CUST0090,Pranit Gera,South,Furniture,Wooden Study Table,2.0,2650.23,0.1,4770.41,924.13
ORD010756,2023-04-27,CUST0083,Tanmayi Pant,East,Sports,Badminton Racket,5.0,3885.28,0.15,16512.44,2905.72
ORD009371,2023-11-18,CUST0326,Ekantika Bhatnagar,West,Furniture,Dining Set 6-Seater,5.0,41460.69,0.15,176207.93,44755.97
ORD009940,2023-12-22,CUST0006,Yashica Nagi,South,Sports,Football,4.0,5349.24,0.05,20327.11,4621.76
